time,temp_air,pressure,ghi,precipitation,wind_speed,direction
2022-03-05 16:00:00,280.621484375,100116.0375,226.4914444444439,1.7225738702109084e-06,2.4109494774507034,-0.20230744066884654
2022-03-05 17:00:00,278.8854064941406,100148.875,83.16888888888889,1.7225738702109084e-06,2.780425234198978,-2.352311587323186
2022-03-05 18:00:00,277.08204956054686,100188.7375,2.7946111111118626,1.7225738702109084e-06,3.027801372931689,-16.07040150739921
2022-03-05 19:00:00,276.49790649414064,100206.05,0.0,1.7225738702109084e-06,2.805680092177589,-31.365167777757335
2022-03-05 20:00:00,275.563134765625,100251.5375,0.0,1.7225738702109084e-06,2.869660205779092,-43.78538281032442
2022-03-05 21:00:00,274.85010681152346,100282.0875,0.0,1.7225738702109084e-06,2.803511656613456,-51.354091348403045
2022-03-05 22:00:00,274.0345397949219,100327.275,0.0,1.7225738702109084e-06,2.6566642593047787,-55.2527680122987
2022-03-05 23:00:00,273.30445556640626,100360.8625,0.0,1.7225738702109084e-06,2.4604307746120195,-53.54713522593866
2022-03-06 00:00:00,272.41497192382815,100404.3625,0.0,1.7225738702109084e-06,2.1366641746037813,-53.58551613772687
2022-03-06 01:00:00,271.67665100097656,100410.25,0.0,0.0,1.7866703977373355,-49.68216868432691
2022-03-06 02:00:00,271.31154174804686,100438.2125,0.0,0.0,1.577186097590069,-37.6454136003848
2022-03-06 03:00:00,271.41485595703125,100418.475,0.0,0.0,1.382333852384253,-18.074171636221706
2022-03-06 04:00:00,271.51670532226564,100438.725,0.0,0.0,1.317500188113294,-0.4689724382438101
2022-03-06 05:00:00,271.5944580078125,100478.475,0.0,0.0,1.2220964193123418,10.927811313923257
2022-03-06 06:00:00,271.8498291015625,100494.9,0.0,0.0,1.0831241963492102,23.41900053015752
2022-03-06 07:00:00,271.84996337890624,100563.775,23.309555555555555,0.0,0.5689096245964196,6.4206994270402475
2022-03-06 08:00:00,273.51596984863284,100611.4625,122.73583333333335,4.276632239452738e-07,0.5927860576819637,45.12848155827541
2022-03-06 09:00:00,275.2049926757812,100633.7625,242.3491111111111,8.553265615773853e-07,0.9844826857810198,55.605745427295915
2022-03-06 10:00:00,276.608447265625,100643.275,361.82561111111113,8.553265615773853e-07,1.5945325929262495,67.1722235179495
2022-03-06 11:00:00,277.5755859375,100653.4625,468.86738888888897,1.7151235738310788e-06,2.221873482782531,68.55050052404306
2022-03-06 12:00:00,278.040380859375,100621.6375,459.0551111111111,1.7240643387594901e-06,2.813618039776687,63.8436640332952
